ProductID,ChannelID,LocationID,Qty,Period,StartDate,EndDate,UOM,NetPrice,ListPrice
APPLE_ELSTAR,ONLINE,NL-GE,677.03,Weekly,2023-07-17,2023-07-23,KG,2.54,2.54
APPLE_ELSTAR,ONLINE,NL-GE,612.69,Weekly,2023-07-24,2023-07-30,KG,2.612,2.612
APPLE_ELSTAR,ONLINE,NL-GE,517.11,Weekly,2023-07-31,2023-08-06,KG,2.254,2.254
APPLE_ELSTAR,ONLINE,NL-GE,734.9000000000001,Weekly,2023-08-07,2023-08-13,KG,2.287,2.287
APPLE_ELSTAR,ONLINE,NL-GE,743.09,Weekly,2023-08-14,2023-08-20,KG,2.173,2.173
APPLE_ELSTAR,ONLINE,NL-GE,693.27,Weekly,2023-08-21,2023-08-27,KG,2.16,2.16
APPLE_ELSTAR,ONLINE,NL-GE,851.98,Weekly,2023-08-28,2023-09-03,KG,2.14,2.14
APPLE_ELSTAR,ONLINE,NL-GE,858.07,Weekly,2023-09-04,2023-09-10,KG,2.114,2.114
APPLE_ELSTAR,ONLINE,NL-GE,814.8299999999999,Weekly,2023-09-11,2023-09-17,KG,2.037,2.037
APPLE_ELSTAR,ONLINE,NL-GE,774.85,Weekly,2023-09-18,2023-09-24,KG,2.085,2.085
APPLE_ELSTAR,ONLINE,NL-GE,916.0999999999999,Weekly,2023-09-25,2023-10-01,KG,2.082,2.082
APPLE_ELSTAR,ONLINE,NL-GE,900.78,Weekly,2023-10-02,2023-10-08,KG,2.109,2.109
APPLE_ELSTAR,ONLINE,NL-GE,765.73,Weekly,2023-10-09,2023-10-15,KG,2.144,2.144
APPLE_ELSTAR,ONLINE,NL-GE,841.76,Weekly,2023-10-16,2023-10-22,KG,2.074,2.074
APPLE_ELSTAR,ONLINE,NL-GE,710.91,Weekly,2023-10-23,2023-10-29,KG,2.134,2.134
APPLE_ELSTAR,ONLINE,NL-GE,812.71,Weekly,2023-10-30,2023-11-05,KG,2.117,2.117
APPLE_ELSTAR,ONLINE,NL-GE,842.66,Weekly,2023-11-06,2023-11-12,KG,2.071,2.071
APPLE_ELSTAR,ONLINE,NL-GE,853.31,Weekly,2023-11-13,2023-11-19,KG,2.095,2.095
APPLE_ELSTAR,ONLINE,NL-GE,863.35,Weekly,2023-11-20,2023-11-26,KG,2.115,2.115
APPLE_ELSTAR,ONLINE,NL-GE,811.77,Weekly,2023-11-27,2023-12-03,KG,2.309,2.309
APPLE_ELSTAR,ONLINE,NL-GE,767.02,Weekly,2023-12-04,2023-12-10,KG,2.588,2.588
APPLE_ELSTAR,ONLINE,NL-GE,895.05,Weekly,2023-12-11,2023-12-17,KG,2.633,2.633
APPLE_ELSTAR,ONLINE,NL-GE,721.73,Weekly,2023-12-18,2023-12-24,KG,2.609,2.609
APPLE_ELSTAR,ONLINE,NL-GE,810.81,Weekly,2023-12-25,2023-12-31,KG,2.547,2.547
APPLE_ELSTAR,ONLINE,NL-GE,832.12,Weekly,2024-01-01,2024-01-07,KG,2.56,2.56
APPLE_ELSTAR,ONLINE,NL-GE,835.71,Weekly,2024-01-08,2024-01-14,KG,2.673,2.673
APPLE_ELSTAR,ONLINE,NL-GE,875.94,Weekly,2024-01-15,2024-01-21,KG,2.594,2.594
APPLE_ELSTAR,ONLINE,NL-GE,883.07,Weekly,2024-01-22,2024-01-28,KG,2.579,2.579
APPLE_ELSTAR,ONLINE,NL-GE,927.78,Weekly,2024-01-29,2024-02-04,KG,2.563,2.563
APPLE_ELSTAR,ONLINE,NL-GE,782.67,Weekly,2024-02-05,2024-02-11,KG,2.623,2.623
APPLE_ELSTAR,ONLINE,NL-GE,902.26,Weekly,2024-02-12,2024-02-18,KG,2.533,2.533
APPLE_ELSTAR,ONLINE,NL-GE,800.73,Weekly,2024-02-19,2024-02-25,KG,2.628,2.628
APPLE_ELSTAR,ONLINE,NL-GE,871.98,Weekly,2024-02-26,2024-03-03,KG,2.554,2.554
APPLE_ELSTAR,ONLINE,NL-GE,946.22,Weekly,2024-03-04,2024-03-10,KG,2.642,2.642
APPLE_ELSTAR,ONLINE,NL-GE,887.92,Weekly,2024-03-11,2024-03-17,KG,2.632,2.632
APPLE_ELSTAR,ONLINE,NL-GE,810.05,Weekly,2024-03-18,2024-03-24,KG,2.549,2.549
APPLE_ELSTAR,ONLINE,NL-GE,817.3299999999999,Weekly,2024-03-25,2024-03-31,KG,2.578,2.578
APPLE_ELSTAR,ONLINE,NL-GE,817.2700000000001,Weekly,2024-04-01,2024-04-07,KG,2.613,2.613
APPLE_ELSTAR,ONLINE,NL-GE,837.4,Weekly,2024-04-08,2024-04-14,KG,2.58,2.58
APPLE_ELSTAR,ONLINE,NL-GE,652.7,Weekly,2024-04-15,2024-04-21,KG,2.579,2.579
APPLE_ELSTAR,ONLINE,NL-GE,705.19,Weekly,2024-04-22,2024-04-28,KG,2.589,2.589
APPLE_ELSTAR,ONLINE,NL-GE,796.65,Weekly,2024-04-29,2024-05-05,KG,2.667,2.667
APPLE_ELSTAR,ONLINE,NL-GE,848.04,Weekly,2024-05-06,2024-05-12,KG,2.59,2.59
APPLE_ELSTAR,ONLINE,NL-GE,799.72,Weekly,2024-05-13,2024-05-19,KG,2.535,2.535
APPLE_ELSTAR,ONLINE,NL-GE,596.12,Weekly,2024-05-20,2024-05-26,KG,2.729,2.729
APPLE_ELSTAR,ONLINE,NL-GE,608.3,Weekly,2024-05-27,2024-06-02,KG,2.524,2.524
APPLE_ELSTAR,ONLINE,NL-GE,727.25,Weekly,2024-06-03,2024-06-09,KG,2.672,2.672
APPLE_ELSTAR,ONLINE,NL-GE,592.97,Weekly,2024-06-10,2024-06-16,KG,2.587,2.587
APPLE_ELSTAR,ONLINE,NL-GE,624.52,Weekly,2024-06-17,2024-06-23,KG,2.633,2.633
APPLE_ELSTAR,ONLINE,NL-GE,629.87,Weekly,2024-06-24,2024-06-30,KG,2.546,2.546
APPLE_ELSTAR,ONLINE,NL-GE,622.1700000000001,Weekly,2024-07-01,2024-07-07,KG,2.638,2.638
APPLE_ELSTAR,ONLINE,NL-GE,694.9,Weekly,2024-07-08,2024-07-14,KG,2.634,2.634
APPLE_ELSTAR,ONLINE,NL-GE,683.12,Weekly,2024-07-15,2024-07-21,KG,2.672,2.672
APPLE_ELSTAR,ONLINE,NL-GE,696.23,Weekly,2024-07-22,2024-07-28,KG,2.572,2.572
APPLE_ELSTAR,ONLINE,NL-GE,703.26,Weekly,2024-07-29,2024-08-04,KG,2.354,2.354
APPLE_ELSTAR,ONLINE,NL-GE,667.16,Weekly,2024-08-05,2024-08-11,KG,2.202,2.202
APPLE_ELSTAR,ONLINE,NL-GE,703.73,Weekly,2024-08-12,2024-08-18,KG,2.176,2.176
APPLE_ELSTAR,ONLINE,NL-GE,715.23,Weekly,2024-08-19,2024-08-25,KG,2.23,2.23
APPLE_ELSTAR,ONLINE,NL-GE,804.9100000000001,Weekly,2024-08-26,2024-09-01,KG,2.221,2.221
APPLE_ELSTAR,ONLINE,NL-GE,812.8,Weekly,2024-09-02,2024-09-08,KG,2.12,2.12
APPLE_ELSTAR,ONLINE,NL-GE,747.44,Weekly,2024-09-09,2024-09-15,KG,2.052,2.052
APPLE_ELSTAR,ONLINE,NL-GE,931.89,Weekly,2024-09-16,2024-09-22,KG,2.159,2.159
APPLE_ELSTAR,ONLINE,NL-GE,757.9,Weekly,2024-09-23,2024-09-29,KG,2.087,2.087
APPLE_ELSTAR,ONLINE,NL-GE,803.8,Weekly,2024-09-30,2024-10-06,KG,2.09,2.09
APPLE_ELSTAR,ONLINE,NL-GE,800.8900000000001,Weekly,2024-10-07,2024-10-13,KG,2.186,2.186
APPLE_ELSTAR,ONLINE,NL-GE,864.1400000000001,Weekly,2024-10-14,2024-10-20,KG,2.145,2.145
APPLE_ELSTAR,ONLINE,NL-GE,943.1500000000001,Weekly,2024-10-21,2024-10-27,KG,2.124,2.124
APPLE_ELSTAR,ONLINE,NL-GE,951.14,Weekly,2024-10-28,2024-11-03,KG,2.07,2.07
APPLE_ELSTAR,ONLINE,NL-GE,826.64,Weekly,2024-11-04,2024-11-10,KG,2.083,2.083
APPLE_ELSTAR,ONLINE,NL-GE,877.0899999999999,Weekly,2024-11-11,2024-11-17,KG,2.091,2.091
APPLE_ELSTAR,ONLINE,NL-GE,761.26,Weekly,2024-11-18,2024-11-24,KG,2.172,2.172
APPLE_ELSTAR,ONLINE,NL-GE,873.0899999999999,Weekly,2024-11-25,2024-12-01,KG,2.245,2.245
APPLE_ELSTAR,ONLINE,NL-GE,956.6199999999999,Weekly,2024-12-02,2024-12-08,KG,2.668,2.668
APPLE_ELSTAR,ONLINE,NL-GE,934.61,Weekly,2024-12-09,2024-12-15,KG,2.495,2.495
APPLE_ELSTAR,ONLINE,NL-GE,895.46,Weekly,2024-12-16,2024-12-22,KG,2.625,2.625
APPLE_ELSTAR,ONLINE,NL-GE,936.8900000000001,Weekly,2024-12-23,2024-12-29,KG,2.555,2.555
APPLE_ELSTAR,ONLINE,NL-GE,790.7,Weekly,2024-12-30,2025-01-05,KG,2.57,2.57
APPLE_ELSTAR,ONLINE,NL-GE,921.9200000000001,Weekly,2025-01-06,2025-01-12,KG,2.602,2.602
APPLE_ELSTAR,ONLINE,NL-GE,942.9300000000001,Weekly,2025-01-13,2025-01-19,KG,2.513,2.513
APPLE_ELSTAR,ONLINE,NL-GE,832.6199999999999,Weekly,2025-01-20,2025-01-26,KG,2.587,2.587
APPLE_ELSTAR,ONLINE,NL-GE,934.97,Weekly,2025-01-27,2025-02-02,KG,2.616,2.616
APPLE_ELSTAR,ONLINE,NL-GE,895.1500000000001,Weekly,2025-02-03,2025-02-09,KG,2.681,2.681
APPLE_ELSTAR,ONLINE,NL-GE,852.71,Weekly,2025-02-10,2025-02-16,KG,2.597,2.597
APPLE_ELSTAR,ONLINE,NL-GE,989.98,Weekly,2025-02-17,2025-02-23,KG,2.556,2.556
APPLE_ELSTAR,ONLINE,NL-GE,863.96,Weekly,2025-02-24,2025-03-02,KG,2.597,2.597
APPLE_ELSTAR,ONLINE,NL-GE,982.8,Weekly,2025-03-03,2025-03-09,KG,2.544,2.544
APPLE_ELSTAR,ONLINE,NL-GE,977.52,Weekly,2025-03-10,2025-03-16,KG,2.625,2.625
APPLE_ELSTAR,ONLINE,NL-GE,974.0500000000001,Weekly,2025-03-17,2025-03-23,KG,2.61,2.61
APPLE_ELSTAR,ONLINE,NL-GE,970.59,Weekly,2025-03-24,2025-03-30,KG,2.58,2.58
APPLE_ELSTAR,ONLINE,NL-GE,961.63,Weekly,2025-03-31,2025-04-06,KG,2.61,2.61
APPLE_ELSTAR,ONLINE,NL-GE,984.5699999999999,Weekly,2025-04-07,2025-04-13,KG,2.671,2.671
APPLE_ELSTAR,ONLINE,NL-GE,782.6800000000001,Weekly,2025-04-14,2025-04-20,KG,2.547,2.547
APPLE_ELSTAR,ONLINE,NL-GE,708.85,Weekly,2025-04-21,2025-04-27,KG,2.598,2.598
APPLE_ELSTAR,ONLINE,NL-GE,917.6700000000001,Weekly,2025-04-28,2025-05-04,KG,2.577,2.577
APPLE_ELSTAR,ONLINE,NL-GE,842.9,Weekly,2025-05-05,2025-05-11,KG,2.618,2.618
APPLE_ELSTAR,ONLINE,NL-GE,814.61,Weekly,2025-05-12,2025-05-18,KG,2.553,2.553
APPLE_ELSTAR,ONLINE,NL-GE,760.4300000000001,Weekly,2025-05-19,2025-05-25,KG,2.629,2.629
APPLE_ELSTAR,ONLINE,NL-GE,712.51,Weekly,2025-05-26,2025-06-01,KG,2.62,2.62
APPLE_ELSTAR,ONLINE,NL-GE,603.35,Weekly,2025-06-02,2025-06-08,KG,2.62,2.62
APPLE_ELSTAR,ONLINE,NL-GE,713.89,Weekly,2025-06-09,2025-06-15,KG,2.603,2.603
APPLE_ELSTAR,ONLINE,NL-GE,720.5699999999999,Weekly,2025-06-16,2025-06-22,KG,2.637,2.637
APPLE_ELSTAR,ONLINE,NL-GE,662.91,Weekly,2025-06-23,2025-06-29,KG,2.589,2.589
APPLE_ELSTAR,ONLINE,NL-GE,700.6999999999999,Weekly,2025-06-30,2025-07-06,KG,2.626,2.626
APPLE_ELSTAR,ONLINE,NL-GE,735.39,Weekly,2025-07-07,2025-07-13,KG,2.587,2.587
APPLE_ELSTAR,ONLINE,NL-GE,711.71,Weekly,2025-07-14,2025-07-20,KG,2.609,2.609
APPLE_ELSTAR,ONLINE,NL-GE,729.95,Weekly,2025-07-21,2025-07-27,KG,2.596,2.596
APPLE_ELSTAR,ONLINE,NL-GE,673.9200000000001,Weekly,2025-07-28,2025-08-03,KG,2.476,2.476
APPLE_ELSTAR,ONLINE,NL-GE,734.59,Weekly,2025-08-04,2025-08-10,KG,2.221,2.221
APPLE_ELSTAR,ONLINE,NL-GE,761.13,Weekly,2025-08-11,2025-08-17,KG,2.185,2.185
APPLE_ELSTAR,ONLINE,NL-GE,851.8900000000001,Weekly,2025-08-18,2025-08-24,KG,2.207,2.207
APPLE_ELSTAR,ONLINE,NL-GE,782.3199999999999,Weekly,2025-08-25,2025-08-31,KG,2.187,2.187
APPLE_ELSTAR,ONLINE,NL-GE,779.78,Weekly,2025-09-01,2025-09-07,KG,2.069,2.069
APPLE_ELSTAR,ONLINE,NL-GE,710.85,Weekly,2025-09-08,2025-09-14,KG,2.125,2.125
APPLE_ELSTAR,ONLINE,NL-GE,780.22,Weekly,2025-09-15,2025-09-21,KG,2.106,2.106
APPLE_ELSTAR,ONLINE,NL-GE,828.99,Weekly,2025-09-22,2025-09-28,KG,2.119,2.119
APPLE_ELSTAR,ONLINE,NL-GE,800.5,Weekly,2025-09-29,2025-10-05,KG,2.117,2.117
APPLE_ELSTAR,ONLINE,NL-GE,805.78,Weekly,2025-10-06,2025-10-12,KG,2.125,2.125
APPLE_ELSTAR,ONLINE,NL-GE,937.71,Weekly,2025-10-13,2025-10-19,KG,2.085,2.085
APPLE_ELSTAR,ONLINE,NL-GE,811.1700000000001,Weekly,2025-10-20,2025-10-26,KG,2.133,2.133
APPLE_ELSTAR,ONLINE,NL-GE,792.53,Weekly,2025-10-27,2025-11-02,KG,2.084,2.084
APPLE_ELSTAR,ONLINE,NL-GE,950.75,Weekly,2025-11-03,2025-11-09,KG,2.077,2.077
APPLE_ELSTAR,ONLINE,NL-GE,879.8299999999999,Weekly,2025-11-10,2025-11-16,KG,2.07,2.07
APPLE_ELSTAR,ONLINE,NL-GE,926.96,Weekly,2025-11-17,2025-11-23,KG,2.201,2.201
APPLE_ELSTAR,ONLINE,NL-GE,905.22,Weekly,2025-11-24,2025-11-30,KG,2.084,2.084
APPLE_ELSTAR,ONLINE,NL-GE,819.9200000000001,Weekly,2025-12-01,2025-12-07,KG,2.63,2.63
APPLE_ELSTAR,ONLINE,NL-GE,975.02,Weekly,2025-12-08,2025-12-14,KG,2.601,2.601
APPLE_ELSTAR,ONLINE,NL-GE,997.5899999999999,Weekly,2025-12-15,2025-12-21,KG,2.6,2.6
APPLE_ELSTAR,ONLINE,NL-GE,936.3899999999999,Weekly,2025-12-22,2025-12-28,KG,2.585,2.585
APPLE_ELSTAR,ONLINE,NL-GE,878.63,Weekly,2025-12-29,2026-01-04,KG,2.55,2.55
APPLE_ELSTAR,ONLINE,NL-GE,770.18,Weekly,2026-01-05,2026-01-11,KG,2.589,2.589
APPLE_ELSTAR,ONLINE,NL-GE,955.4100000000001,Weekly,2026-01-12,2026-01-18,KG,2.588,2.588
APPLE_ELSTAR,ONLINE,NL-GE,999.47,Weekly,2026-01-19,2026-01-25,KG,2.569,2.569
APPLE_ELSTAR,ONLINE,NL-GE,897.31,Weekly,2026-01-26,2026-02-01,KG,2.6,2.6
APPLE_ELSTAR,ONLINE,NL-NB,509.14,Weekly,2023-01-30,2023-02-05,KG,2.625,2.625
APPLE_ELSTAR,ONLINE,NL-NB,963.8100000000001,Weekly,2023-02-06,2023-02-12,KG,2.648,2.648
APPLE_ELSTAR,ONLINE,NL-NB,997.75,Weekly,2023-02-13,2023-02-19,KG,2.665,2.665
APPLE_ELSTAR,ONLINE,NL-NB,879.38,Weekly,2023-02-20,2023-02-26,KG,2.67,2.67
APPLE_ELSTAR,ONLINE,NL-NB,859.05,Weekly,2023-02-27,2023-03-05,KG,2.678,2.678
APPLE_ELSTAR,ONLINE,NL-NB,722.31,Weekly,2023-03-06,2023-03-12,KG,2.738,2.738
APPLE_ELSTAR,ONLINE,NL-NB,930.8000000000001,Weekly,2023-03-13,2023-03-19,KG,2.65,2.65
APPLE_ELSTAR,ONLINE,NL-NB,722.3299999999999,Weekly,2023-03-20,2023-03-26,KG,2.752,2.752
APPLE_ELSTAR,ONLINE,NL-NB,668.75,Weekly,2023-03-27,2023-04-02,KG,2.689,2.689
APPLE_ELSTAR,ONLINE,NL-NB,823.09,Weekly,2023-04-03,2023-04-09,KG,2.728,2.728
APPLE_ELSTAR,ONLINE,NL-NB,778.59,Weekly,2023-04-10,2023-04-16,KG,2.677,2.677
APPLE_ELSTAR,ONLINE,NL-NB,868.45,Weekly,2023-04-17,2023-04-23,KG,2.647,2.647
APPLE_ELSTAR,ONLINE,NL-NB,779.6600000000001,Weekly,2023-04-24,2023-04-30,KG,2.666,2.666
APPLE_ELSTAR,ONLINE,NL-NB,807.12,Weekly,2023-05-01,2023-05-07,KG,2.656,2.656
APPLE_ELSTAR,ONLINE,NL-NB,689.3199999999999,Weekly,2023-05-08,2023-05-14,KG,2.687,2.687
APPLE_ELSTAR,ONLINE,NL-NB,791.28,Weekly,2023-05-15,2023-05-21,KG,2.629,2.629
APPLE_ELSTAR,ONLINE,NL-NB,750.41,Weekly,2023-05-22,2023-05-28,KG,2.596,2.596
APPLE_ELSTAR,ONLINE,NL-NB,771.8,Weekly,2023-05-29,2023-06-04,KG,2.694,2.694
APPLE_ELSTAR,ONLINE,NL-NB,787.81,Weekly,2023-06-05,2023-06-11,KG,2.695,2.695
APPLE_ELSTAR,ONLINE,NL-NB,753.87,Weekly,2023-06-12,2023-06-18,KG,2.674,2.674
APPLE_ELSTAR,ONLINE,NL-NB,672.29,Weekly,2023-06-19,2023-06-25,KG,2.689,2.689
APPLE_ELSTAR,ONLINE,NL-NB,650.34,Weekly,2023-06-26,2023-07-02,KG,2.609,2.609
APPLE_ELSTAR,ONLINE,NL-NB,688.54,Weekly,2023-07-03,2023-07-09,KG,2.699,2.699
APPLE_ELSTAR,ONLINE,NL-NB,715.94,Weekly,2023-07-10,2023-07-16,KG,2.697,2.697
APPLE_ELSTAR,ONLINE,NL-NB,693.9,Weekly,2023-07-17,2023-07-23,KG,2.694,2.694
APPLE_ELSTAR,ONLINE,NL-NB,609.6,Weekly,2023-07-24,2023-07-30,KG,2.716,2.716
APPLE_ELSTAR,ONLINE,NL-NB,533.97,Weekly,2023-07-31,2023-08-06,KG,2.423,2.423
APPLE_ELSTAR,ONLINE,NL-NB,749.56,Weekly,2023-08-07,2023-08-13,KG,2.302,2.302
APPLE_ELSTAR,ONLINE,NL-NB,874.85,Weekly,2023-08-14,2023-08-20,KG,2.237,2.237
APPLE_ELSTAR,ONLINE,NL-NB,770.94,Weekly,2023-08-21,2023-08-27,KG,2.285,2.285
APPLE_ELSTAR,ONLINE,NL-NB,789.94,Weekly,2023-08-28,2023-09-03,KG,2.269,2.269
APPLE_ELSTAR,ONLINE,NL-NB,899.1800000000001,Weekly,2023-09-04,2023-09-10,KG,2.185,2.185
APPLE_ELSTAR,ONLINE,NL-NB,824.99,Weekly,2023-09-11,2023-09-17,KG,2.176,2.176
APPLE_ELSTAR,ONLINE,NL-NB,824.48,Weekly,2023-09-18,2023-09-24,KG,2.22,2.22
APPLE_ELSTAR,ONLINE,NL-NB,896.45,Weekly,2023-09-25,2023-10-01,KG,2.16,2.16
APPLE_ELSTAR,ONLINE,NL-NB,956.22,Weekly,2023-10-02,2023-10-08,KG,2.192,2.192
APPLE_ELSTAR,ONLINE,NL-NB,950.44,Weekly,2023-10-09,2023-10-15,KG,2.185,2.185
APPLE_ELSTAR,ONLINE,NL-NB,846.36,Weekly,2023-10-16,2023-10-22,KG,2.264,2.264
APPLE_ELSTAR,ONLINE,NL-NB,832.1300000000001,Weekly,2023-10-23,2023-10-29,KG,2.214,2.214
APPLE_ELSTAR,ONLINE,NL-NB,823.25,Weekly,2023-10-30,2023-11-05,KG,2.159,2.159
APPLE_ELSTAR,ONLINE,NL-NB,845.0,Weekly,2023-11-06,2023-11-12,KG,2.2,2.2
APPLE_ELSTAR,ONLINE,NL-NB,870.96,Weekly,2023-11-13,2023-11-19,KG,2.195,2.195
APPLE_ELSTAR,ONLINE,NL-NB,926.71,Weekly,2023-11-20,2023-11-26,KG,2.151,2.151
APPLE_ELSTAR,ONLINE,NL-NB,844.09,Weekly,2023-11-27,2023-12-03,KG,2.439,2.439
APPLE_ELSTAR,ONLINE,NL-NB,863.2,Weekly,2023-12-04,2023-12-10,KG,2.664,2.664
APPLE_ELSTAR,ONLINE,NL-NB,910.89,Weekly,2023-12-11,2023-12-17,KG,2.66,2.66
APPLE_ELSTAR,ONLINE,NL-NB,794.73,Weekly,2023-12-18,2023-12-24,KG,2.702,2.702
APPLE_ELSTAR,ONLINE,NL-NB,1006.72,Weekly,2023-12-25,2023-12-31,KG,2.678,2.678
APPLE_ELSTAR,ONLINE,NL-NB,921.12,Weekly,2024-01-01,2024-01-07,KG,2.64,2.64
APPLE_ELSTAR,ONLINE,NL-NB,846.21,Weekly,2024-01-08,2024-01-14,KG,2.69,2.69
APPLE_ELSTAR,ONLINE,NL-NB,915.42,Weekly,2024-01-15,2024-01-21,KG,2.699,2.699
APPLE_ELSTAR,ONLINE,NL-NB,984.22,Weekly,2024-01-22,2024-01-28,KG,2.711,2.711
APPLE_ELSTAR,ONLINE,NL-NB,929.73,Weekly,2024-01-29,2024-02-04,KG,2.619,2.619
APPLE_ELSTAR,ONLINE,NL-NB,885.3499999999999,Weekly,2024-02-05,2024-02-11,KG,2.617,2.617
APPLE_ELSTAR,ONLINE,NL-NB,949.05,Weekly,2024-02-12,2024-02-18,KG,2.751,2.751
APPLE_ELSTAR,ONLINE,NL-NB,857.6600000000001,Weekly,2024-02-19,2024-02-25,KG,2.668,2.668
APPLE_ELSTAR,ONLINE,NL-NB,890.9100000000001,Weekly,2024-02-26,2024-03-03,KG,2.755,2.755
APPLE_ELSTAR,ONLINE,NL-NB,986.47,Weekly,2024-03-04,2024-03-10,KG,2.65,2.65
APPLE_ELSTAR,ONLINE,NL-NB,874.0,Weekly,2024-03-11,2024-03-17,KG,2.64,2.64
APPLE_ELSTAR,ONLINE,NL-NB,881.4000000000001,Weekly,2024-03-18,2024-03-24,KG,2.641,2.641
APPLE_ELSTAR,ONLINE,NL-NB,830.1500000000001,Weekly,2024-03-25,2024-03-31,KG,2.636,2.636
APPLE_ELSTAR,ONLINE,NL-NB,802.46,Weekly,2024-04-01,2024-04-07,KG,2.704,2.704
APPLE_ELSTAR,ONLINE,NL-NB,805.75,Weekly,2024-04-08,2024-04-14,KG,2.661,2.661
APPLE_ELSTAR,ONLINE,NL-NB,677.0,Weekly,2024-04-15,2024-04-21,KG,2.619,2.619
APPLE_ELSTAR,ONLINE,NL-NB,771.0600000000001,Weekly,2024-04-22,2024-04-28,KG,2.713,2.713
APPLE_ELSTAR,ONLINE,NL-NB,755.87,Weekly,2024-04-29,2024-05-05,KG,2.668,2.668
APPLE_ELSTAR,ONLINE,NL-NB,819.03,Weekly,2024-05-06,2024-05-12,KG,2.684,2.684
APPLE_ELSTAR,ONLINE,NL-NB,735.21,Weekly,2024-05-13,2024-05-19,KG,2.628,2.628
APPLE_ELSTAR,ONLINE,NL-NB,677.68,Weekly,2024-05-20,2024-05-26,KG,2.643,2.643
APPLE_ELSTAR,ONLINE,NL-NB,675.54,Weekly,2024-05-27,2024-06-02,KG,2.692,2.692
APPLE_ELSTAR,ONLINE,NL-NB,694.01,Weekly,2024-06-03,2024-06-09,KG,2.677,2.677
APPLE_ELSTAR,ONLINE,NL-NB,542.98,Weekly,2024-06-10,2024-06-16,KG,2.736,2.736
APPLE_ELSTAR,ONLINE,NL-NB,684.49,Weekly,2024-06-17,2024-06-23,KG,2.652,2.652
APPLE_ELSTAR,ONLINE,NL-NB,710.6600000000001,Weekly,2024-06-24,2024-06-30,KG,2.647,2.647
APPLE_ELSTAR,ONLINE,NL-NB,662.66,Weekly,2024-07-01,2024-07-07,KG,2.728,2.728
APPLE_ELSTAR,ONLINE,NL-NB,647.61,Weekly,2024-07-08,2024-07-14,KG,2.69,2.69
APPLE_ELSTAR,ONLINE,NL-NB,679.54,Weekly,2024-07-15,2024-07-21,KG,2.678,2.678
APPLE_ELSTAR,ONLINE,NL-NB,672.9200000000001,Weekly,2024-07-22,2024-07-28,KG,2.641,2.641
