LocationID,Date,TavgC,TminC,TmaxC,PrecipMM,WindMaxMS,SunHours
NL-NB,2026-09-01,17.5,14.5,21.5,2.4,15.0,11.022188888888888
NL-NB,2026-09-02,17.2,12.9,21.4,0.3,15.0,11.625055555555555
NL-NB,2026-09-03,19.7,17.2,23.2,6.8,25.4,7.304975
NL-NB,2026-09-04,19.9,17.2,23.3,5.1,30.0,7.771277777777778
NL-NB,2026-09-05,16.9,13.6,21.0,0.4,21.8,12.961847222222223
NL-NB,2026-09-06,16.9,10.3,23.0,0.0,11.0,12.935563888888888
NL-NB,2026-09-07,21.8,16.4,29.5,0.0,18.8,12.209819444444443
NL-NB,2026-09-08,19.8,16.0,24.3,1.7,27.8,7.637127777777778
NL-NH,2023-09-09,21.5,16.0,27.9,0.0,8.1,12.166327777777777
NL-NH,2023-09-10,23.6,18.3,30.2,0.0,9.9,12.751475
NL-NH,2023-09-11,21.6,19.1,23.9,0.0,15.9,11.344583333333333
NL-NH,2023-09-12,19.8,17.4,23.4,6.6,11.9,11.188505555555556
NL-NH,2023-09-13,16.9,12.3,19.4,2.8,27.0,7.653883333333333
NL-NH,2023-09-14,15.4,10.2,19.8,0.0,10.4,12.169227777777778
NL-NH,2023-09-15,16.3,10.8,21.4,0.0,10.6,11.494961111111111
NL-NH,2023-09-16,17.7,11.5,23.6,0.0,15.2,11.31841388888889
NL-NH,2023-09-17,18.0,16.3,20.9,2.9,18.1,2.7075083333333336
NL-NH,2023-09-18,18.5,15.3,21.5,9.3,36.2,7.137244444444445
NL-NH,2023-09-19,16.4,14.8,18.3,4.8,39.8,4.3400638888888885
NL-NH,2023-09-20,18.4,16.2,20.6,1.6,33.2,5.919911111111111
NL-NH,2023-09-21,16.7,13.7,20.1,20.9,28.5,0.0
NL-NH,2023-09-22,13.3,11.6,15.6,5.2,25.2,7.1160499999999995
NL-NH,2023-09-23,13.4,11.1,16.9,5.5,17.7,10.778661111111111
NL-NH,2023-09-24,14.3,10.3,18.8,0.0,22.0,11.066397222222221
NL-NH,2023-09-25,15.9,12.6,20.2,0.0,21.3,9.178369444444444
NL-NH,2023-09-26,16.8,12.5,21.5,0.0,15.2,9.537297222222222
NL-NH,2023-09-27,17.7,13.6,22.4,0.0,20.1,5.490072222222222
NL-NH,2023-09-28,17.8,14.5,19.8,0.2,24.8,8.130119444444444
NL-NH,2023-09-29,16.6,12.6,20.3,1.6,28.7,7.588577777777778
NL-NH,2023-09-30,15.1,12.1,19.1,0.1,16.5,9.0
NL-NH,2023-10-01,17.2,14.1,21.3,0.0,20.0,10.241530555555556
NL-NH,2023-10-02,18.5,15.8,22.4,0.0,14.0,6.646702777777778
NL-NH,2023-10-03,16.7,14.4,20.4,2.6,33.3,4.5001694444444444
NL-NH,2023-10-04,15.4,13.6,17.0,0.5,27.3,9.920475
NL-NH,2023-10-05,16.0,13.9,17.8,0.3,23.1,7.297991666666666
NL-NH,2023-10-06,16.6,13.7,19.5,0.0,34.0,10.517333333333333
NL-NH,2023-10-07,18.2,17.1,19.5,0.0,30.8,6.194705555555555
NL-NH,2023-10-08,16.1,13.8,19.0,0.0,16.3,4.2547
NL-NH,2023-10-09,17.2,14.0,19.5,0.0,21.6,7.730152777777778
NL-NH,2023-10-10,17.0,13.5,21.4,0.0,23.3,8.22731388888889
NL-NH,2023-10-11,17.7,16.6,19.5,3.5,34.2,2.8648555555555553
NL-NH,2023-10-12,14.6,13.3,16.6,36.0,23.7,0.7428444444444444
NL-NH,2023-10-13,17.8,15.9,21.0,14.0,38.7,0.0
NL-NH,2023-10-14,12.2,8.7,14.8,4.2,28.8,10.568811111111112
NL-NH,2023-10-15,8.6,7.1,10.9,5.3,22.1,9.7805
NL-NH,2023-10-16,9.2,7.0,12.5,1.0,10.1,4.042522222222222
NL-NH,2023-10-17,8.5,5.9,12.3,0.0,19.5,10.220075
NL-NH,2023-10-18,8.7,5.5,12.3,2.7,26.1,5.659522222222222
NL-NH,2023-10-19,14.2,10.6,17.1,8.1,26.1,4.190997222222222
NL-NH,2023-10-20,11.0,8.7,13.4,21.1,32.4,0.0
NL-NH,2023-10-21,12.9,11.8,15.2,5.9,28.9,6.378525
NL-NH,2023-10-22,12.4,9.5,14.4,2.6,26.6,8.699258333333335
NL-NH,2023-10-23,10.1,6.3,13.7,1.6,21.7,3.457333333333333
NL-NH,2023-10-24,11.5,10.3,12.6,8.3,23.9,0.8474333333333334
NL-NH,2023-10-25,9.9,7.8,11.0,9.1,19.4,0.0
NL-NH,2023-10-26,8.7,5.7,11.9,1.1,15.4,1.3204833333333332
NL-NH,2023-10-27,9.9,8.7,11.0,13.3,13.1,0.0
NL-NH,2023-10-28,10.4,8.4,13.3,3.0,23.0,5.014402777777778
NL-NH,2023-10-29,12.2,10.9,14.8,12.9,35.4,7.500205555555556
NL-NH,2023-10-30,11.2,9.6,13.9,3.5,22.7,4.474275
NL-NH,2023-10-31,10.9,9.8,13.1,16.2,12.6,6.800191666666667
NL-NH,2023-11-01,11.4,9.7,14.1,8.0,30.4,0.0
NL-NH,2023-11-02,10.3,8.6,12.3,10.3,46.8,1.8144916666666666
NL-NH,2023-11-03,10.0,8.3,11.4,12.1,36.0,6.468791666666667
NL-NH,2023-11-04,8.6,6.7,10.0,4.4,29.0,3.0
NL-NH,2023-11-05,9.5,7.6,11.6,4.9,34.6,3.583152777777778
NL-NH,2023-11-06,9.7,8.6,11.3,3.0,30.9,5.865022222222223
NL-NH,2023-11-07,9.5,8.1,11.5,4.6,22.9,8.519355555555556
NL-NH,2023-11-08,9.2,8.1,10.5,7.5,32.6,2.0625916666666666
NL-NH,2023-11-09,9.5,7.3,10.9,11.3,27.8,3.8045250000000004
NL-NH,2023-11-10,7.3,6.4,9.4,5.9,22.1,0.02785277777777778
NL-NH,2023-11-11,7.5,5.6,10.3,1.6,16.9,8.100991666666667
NL-NH,2023-11-12,6.2,3.4,9.9,0.0,11.8,6.338158333333333
NL-NH,2023-11-13,9.2,4.8,14.6,9.5,38.9,2.749427777777778
NL-NH,2023-11-14,11.6,9.8,12.8,6.7,40.8,5.677191666666666
NL-NH,2023-11-15,10.2,9.2,11.6,4.1,27.7,7.481858333333333
NL-NH,2023-11-16,7.1,4.3,9.6,0.3,26.1,1.9987055555555555
NL-NH,2023-11-17,5.1,2.5,9.0,1.1,10.7,2.4576194444444446
NL-NH,2023-11-18,7.3,4.3,13.4,10.7,26.7,0.0
NL-NH,2023-11-19,12.5,11.5,13.3,6.0,34.2,7.657338888888888
NL-NH,2023-11-20,10.3,6.8,12.1,2.2,28.5,7.5092944444444445
NL-NH,2023-11-21,8.1,4.4,10.1,0.3,18.2,0.3182416666666667
NL-NH,2023-11-22,4.9,1.8,10.8,0.3,22.7,0.03310833333333333
NL-NH,2023-11-23,11.7,10.5,13.1,0.7,36.8,1.0
NL-NH,2023-11-24,7.2,5.5,10.2,2.8,38.0,7.007230555555555
NL-NH,2023-11-25,6.1,3.9,8.2,0.8,26.7,6.727797222222222
NL-NH,2023-11-26,5.5,3.6,7.5,1.9,16.2,0.0
NL-NH,2023-11-27,4.4,2.9,5.5,17.6,25.3,0.0
NL-NH,2023-11-28,2.5,-0.3,4.4,2.9,26.8,7.0014361111111105
NL-NH,2023-11-29,2.7,0.4,4.2,6.2,26.2,5.248925
NL-NH,2023-11-30,-0.9,-3.7,1.9,1.2,8.4,6.568341666666666
NL-NH,2023-12-01,-1.3,-3.7,0.9,0.0,11.3,6.981416666666666
NL-NH,2023-12-02,-1.3,-4.2,3.3,0.6,10.0,6.965811111111111
NL-NH,2023-12-03,0.1,-1.5,1.3,2.2,23.2,0.7392972222222222
NL-NH,2023-12-04,1.9,0.7,3.6,3.7,22.1,0.07961388888888889
NL-NH,2023-12-05,1.6,1.2,1.9,1.1,18.1,0.0
NL-NH,2023-12-06,3.0,0.8,6.0,0.1,12.8,7.0
NL-NH,2023-12-07,0.2,-1.8,2.7,0.0,21.6,4.793302777777778
NL-NH,2023-12-08,4.5,1.3,8.2,2.0,20.5,0.0
NL-NH,2023-12-09,7.3,5.3,10.7,15.4,32.5,0.0
NL-NH,2023-12-10,9.3,7.9,10.8,9.7,45.9,3.6978083333333336
NL-NH,2023-12-11,8.7,5.0,9.9,4.3,43.4,4.027216666666667
NL-NH,2023-12-12,7.1,3.8,9.4,4.5,16.2,0.0
NL-NH,2023-12-13,7.1,5.9,9.1,1.4,16.6,4.499530555555555
NL-NH,2023-12-14,5.1,3.5,6.5,0.2,17.6,0.4788805555555556
NL-NH,2023-12-15,6.9,5.6,9.5,0.5,15.1,6.1878416666666665
NL-NH,2023-12-16,8.4,5.4,10.6,0.0,23.6,0.0
NL-NH,2023-12-17,9.0,7.0,10.3,0.0,26.5,5.0
NL-NH,2023-12-18,8.8,7.2,10.1,0.0,27.8,0.48878055555555555
NL-NH,2023-12-19,9.6,7.5,10.8,25.0,29.3,0.0
NL-NH,2023-12-20,8.2,6.8,10.0,2.2,34.1,3.1599055555555555
NL-NH,2023-12-21,9.9,7.1,11.5,4.7,45.7,4.902847222222222
NL-NH,2023-12-22,7.8,6.3,9.0,7.1,35.4,0.012305555555555554
NL-NH,2023-12-23,9.3,7.2,10.5,2.5,37.8,0.0
NL-NH,2023-12-24,11.0,9.5,12.2,8.2,39.4,0.0
NL-NH,2023-12-25,10.7,10.0,11.5,9.6,34.4,3.1827388888888892
NL-NH,2023-12-26,8.2,3.6,10.9,7.7,33.2,7.0
NL-NH,2023-12-27,6.3,2.1,9.3,4.6,32.9,0.0
NL-NH,2023-12-28,10.6,9.8,11.2,0.9,40.2,1.1700194444444443
NL-NH,2023-12-29,9.2,7.0,10.5,6.8,39.2,5.1662944444444445
NL-NH,2023-12-30,7.9,6.7,8.8,0.3,28.6,1.1010277777777777
NL-NH,2023-12-31,8.6,8.0,9.7,4.1,31.5,3.4573916666666666
NL-NH,2024-01-01,7.3,5.6,8.4,4.8,32.8,7.028736111111112
NL-NH,2024-01-02,9.7,6.1,11.8,19.8,52.5,0.0
NL-NH,2024-01-03,8.8,7.3,9.7,4.9,47.2,1.3443388888888888
NL-NH,2024-01-04,6.8,6.0,8.5,5.2,15.7,1.91825
NL-NH,2024-01-05,6.5,4.8,7.8,6.3,19.0,0.7740694444444445
NL-NH,2024-01-06,3.8,2.0,5.5,0.0,18.4,0.0
NL-NH,2024-01-07,0.5,-1.4,1.3,0.6,25.8,4.842991666666666
NL-NH,2024-01-08,-1.0,-2.6,0.3,0.2,31.4,2.8134277777777776
NL-NH,2024-01-09,-3.0,-4.8,-1.2,0.0,23.7,7.672127777777778
NL-NH,2024-01-10,-2.9,-4.1,-0.4,0.0,20.1,7.695786111111111
NL-NH,2024-01-11,-1.4,-4.9,3.3,0.0,11.3,4.0
NL-NH,2024-01-12,1.9,-1.9,6.6,0.0,12.0,2.8545027777777774
NL-NH,2024-01-13,3.9,2.1,5.4,0.2,18.9,0.16106666666666666
NL-NH,2024-01-14,3.1,1.0,5.1,3.9,19.1,1.5041055555555556
NL-NH,2024-01-15,2.3,1.1,3.4,2.9,27.5,7.594136111111111
NL-NH,2024-01-16,1.1,-0.5,3.3,3.0,23.2,5.930819444444444
NL-NH,2024-01-17,-1.1,-2.7,0.5,0.0,23.7,0.0
NL-NH,2024-01-18,-1.6,-4.5,4.3,0.0,15.9,7.903875
NL-NH,2024-01-19,1.7,-2.0,5.4,1.7,24.1,7.932586111111111
NL-NH,2024-01-20,1.3,-1.3,3.6,0.0,26.2,4.662236111111111
NL-NH,2024-01-21,3.4,-1.4,7.0,0.2,38.9,0.0
NL-NH,2024-01-22,8.9,6.7,10.9,6.5,49.9,6.0
NL-NH,2024-01-23,7.5,5.7,11.1,6.6,42.4,5.0
NL-NH,2024-01-24,9.8,7.9,11.7,1.2,50.3,6.636872222222222
NL-NH,2024-01-25,6.7,2.8,9.2,0.4,23.5,0.33372500000000005
NL-NH,2024-01-26,8.3,5.1,10.8,4.6,40.4,6.0
NL-NH,2024-01-27,4.4,2.3,7.9,0.0,16.5,7.268286111111111
NL-NH,2024-01-28,3.9,0.2,8.6,0.0,17.7,8.03985
NL-NH,2024-01-29,6.4,3.3,10.5,0.0,16.0,0.82875
NL-NH,2024-01-30,8.0,6.1,10.4,0.8,32.5,0.0
NL-NH,2024-01-31,6.1,3.2,7.7,0.0,31.9,1.8784083333333335
NL-NH,2024-02-01,6.7,4.5,9.1,3.8,31.7,8.22896388888889
NL-NH,2024-02-02,7.9,6.0,9.9,0.1,28.9,2.0
NL-NH,2024-02-03,9.7,8.8,11.2,1.7,27.7,1.9339305555555555
NL-NH,2024-02-04,9.5,8.5,10.6,4.0,34.1,0.47235
NL-NH,2024-02-05,9.2,7.9,10.6,0.1,39.3,4.926072222222222
NL-NH,2024-02-06,9.9,9.1,11.0,7.3,41.9,1.068875
NL-NH,2024-02-07,5.1,1.3,8.6,9.7,18.4,5.406480555555556
NL-NH,2024-02-08,1.7,-0.6,3.6,9.0,22.8,0.0
NL-NH,2024-02-09,9.4,3.7,12.9,9.8,26.6,5.062794444444445
NL-NH,2024-02-10,9.5,7.6,12.4,2.5,15.5,1.7086555555555556
NL-NH,2024-02-11,8.3,6.1,9.9,6.6,16.6,1.5136444444444443
NL-NH,2024-02-12,6.1,4.4,8.4,5.5,20.8,9.214005555555556
NL-NH,2024-02-13,6.1,4.0,9.0,1.9,27.4,5.232255555555556
NL-NH,2024-02-14,10.1,7.5,11.5,12.0,30.6,0.0
NL-NH,2024-02-15,12.5,10.7,15.9,5.5,22.1,2.1619611111111112
NL-NH,2024-02-16,10.6,7.8,12.5,0.5,23.2,5.244602777777778
NL-NH,2024-02-17,8.9,6.2,11.5,0.5,15.8,7.637169444444445
NL-NH,2024-02-18,9.4,8.5,10.7,24.8,33.4,0.0
NL-NH,2024-02-19,8.2,6.7,10.4,0.7,24.1,2.6737833333333336
NL-NH,2024-02-20,8.1,5.7,10.9,0.8,33.6,3.198075
NL-NH,2024-02-21,9.2,8.6,10.3,5.5,29.5,0.0
NL-NH,2024-02-22,10.1,5.3,12.9,10.0,43.8,1.5016333333333334
NL-NH,2024-02-23,5.5,3.5,8.3,5.8,36.0,5.441533333333333
NL-NH,2024-02-24,4.1,2.5,6.3,3.3,22.6,4.123991666666667
NL-NH,2024-02-25,5.5,3.4,8.7,2.8,15.9,9.651883333333332
NL-NH,2024-02-26,5.0,3.4,7.3,0.2,31.3,0.20140277777777776
NL-NH,2024-02-27,4.3,1.0,8.3,0.0,17.4,9.679430555555555
NL-NH,2024-02-28,6.6,3.3,9.4,0.1,20.6,1.9889555555555556
NL-NH,2024-02-29,8.1,7.5,9.1,6.7,23.2,0.0
NL-NH,2024-03-01,7.6,5.0,9.2,6.8,30.0,4.801641666666667
NL-NH,2024-03-02,8.3,3.9,12.1,3.5,30.6,7.631925
NL-NH,2024-03-03,9.8,7.1,14.3,0.3,19.6,6.342230555555555
NL-NH,2024-03-04,6.9,3.4,9.9,0.3,17.6,9.613230555555555
NL-NH,2024-03-05,5.3,1.8,9.0,0.4,10.0,1.0
NL-NH,2024-03-06,6.4,2.6,11.2,0.1,12.0,7.650883333333334
NL-NH,2024-03-07,5.4,2.9,8.6,0.0,24.4,6.398524999999999
NL-NH,2024-03-08,5.0,0.7,9.7,0.0,27.3,10.82658611111111
NL-NH,2024-03-09,7.4,2.7,13.1,0.0,20.8,8.056238888888888
NL-NH,2024-03-10,8.5,5.5,12.1,0.0,22.9,7.4142
NL-NH,2024-03-11,7.3,6.4,8.5,4.7,12.1,0.0
NL-NH,2024-03-12,8.4,6.7,11.1,1.7,19.6,5.133216666666667
NL-NH,2024-03-13,10.5,8.3,11.8,1.2,30.7,0.0
NL-NH,2024-03-14,12.2,8.0,16.7,0.0,22.3,9.807041666666667
NL-NH,2024-03-15,12.0,9.9,13.9,4.1,35.3,7.012286111111111
NL-NH,2024-03-16,8.0,4.0,9.8,0.7,24.0,10.462861111111112
NL-NH,2024-03-17,8.6,3.0,12.9,3.8,19.4,1.2171944444444442
NL-NH,2024-03-18,10.5,7.5,13.4,0.3,16.0,8.039341666666667
NL-NH,2024-03-19,10.4,7.3,15.1,0.0,22.3,7.798375
NL-NH,2024-03-20,10.2,7.4,14.2,1.8,9.5,2.2953472222222224
NL-NH,2024-03-21,8.7,7.5,10.2,0.0,17.2,0.894988888888889
NL-NH,2024-03-22,9.4,7.0,10.5,0.9,23.0,0.0
NL-NH,2024-03-23,6.3,5.1,7.9,3.2,31.9,11.906316666666665
NL-NH,2024-03-24,6.6,5.3,8.4,11.5,37.7,9.263588888888888
NL-NH,2024-03-25,7.2,2.6,11.0,0.2,16.8,11.669166666666667
NL-NH,2024-03-26,8.6,4.0,13.0,0.0,17.6,10.532280555555555
NL-NH,2024-03-27,10.0,7.0,11.9,0.7,20.7,6.479469444444445
NL-NH,2024-03-28,7.9,5.5,11.3,1.7,28.8,6.842983333333334
NL-NH,2024-03-29,10.4,8.1,13.5,0.5,28.3,9.772616666666666
NL-NH,2024-03-30,8.9,4.7,11.0,3.6,17.3,0.5324833333333333
NL-NH,2024-03-31,9.2,3.9,15.8,7.5,22.0,5.167972222222223
NL-NH,2024-04-01,9.3,6.5,11.6,0.0,25.9,2.705375
NL-NH,2024-04-02,9.3,6.9,12.5,0.6,27.9,10.699686111111111
NL-NH,2024-04-03,10.5,9.0,13.9,7.7,28.8,2.444075
NL-NH,2024-04-04,11.0,8.4,13.5,14.0,37.5,7.338986111111111
NL-NH,2024-04-05,12.9,11.1,15.8,7.7,34.7,5.0
NL-NH,2024-04-06,16.9,11.9,23.1,0.0,26.1,10.697469444444444
NL-NH,2024-04-07,15.1,12.1,18.4,2.0,31.6,11.394758333333332
NL-NH,2024-04-08,13.8,9.8,17.3,1.6,14.8,9.301541666666667
NL-NH,2024-04-09,11.6,9.7,14.4,2.2,42.7,6.201672222222222
NL-NH,2024-04-10,10.5,7.5,13.0,0.4,24.8,13.0
NL-NH,2024-04-11,12.9,11.0,14.9,1.3,26.4,0.07504722222222222
NL-NH,2024-04-12,14.0,12.2,16.4,0.0,31.4,10.824638888888888
NL-NH,2024-04-13,15.1,11.5,20.0,0.0,28.5,11.921158333333333
NL-NH,2024-04-14,10.7,8.0,12.9,0.0,21.3,10.816447222222221
NL-NH,2024-04-15,8.2,5.1,10.5,13.9,38.0,7.993222222222222
NL-NH,2024-04-16,7.7,4.9,10.4,11.9,37.2,10.566188888888888
NL-NH,2024-04-17,6.1,3.2,8.5,6.0,15.8,11.468277777777779
NL-NH,2024-04-18,6.8,2.5,10.3,1.9,22.9,9.343277777777779
NL-NH,2024-04-19,8.3,6.2,9.7,12.2,35.5,8.961969444444444
NL-NH,2024-04-20,6.9,4.9,9.8,2.0,30.0,10.749213888888889
NL-NH,2024-04-21,6.3,4.0,9.7,1.8,26.0,13.395627777777777
NL-NH,2024-04-22,5.3,1.6,9.3,0.4,21.9,12.730025
NL-NH,2024-04-23,5.1,-0.5,9.7,1.4,22.9,9.0
NL-NH,2024-04-24,6.4,4.2,9.7,4.8,29.3,13.580352777777778
NL-NH,2024-04-25,5.8,2.5,9.9,3.1,24.7,6.6921388888888895
NL-NH,2024-04-26,7.2,4.1,10.5,0.9,16.6,13.599019444444444
NL-NH,2024-04-27,9.7,3.7,15.7,5.7,15.5,7.2584388888888896
NL-NH,2024-04-28,12.4,8.5,16.1,2.8,37.8,7.891966666666667
NL-NH,2024-04-29,11.5,5.7,17.6,1.5,21.3,12.65638888888889
NL-NH,2024-04-30,15.2,10.0,20.6,0.4,17.6,12.733441666666666
NL-NH,2024-05-01,18.1,12.7,24.5,2.1,15.6,13.706561111111112
NL-NH,2024-05-02,17.2,12.1,24.0,0.4,18.3,14.0
NL-NH,2024-05-03,11.8,9.7,13.0,11.2,28.6,3.38445
NL-NH,2024-05-04,11.4,7.1,15.7,2.5,15.6,7.8638916666666665
NL-NH,2024-05-05,12.3,9.9,15.3,8.6,16.0,13.190372222222221
NL-NH,2024-05-06,13.6,8.3,18.2,0.0,16.0,10.911611111111112
NL-NH,2024-05-07,13.3,9.4,17.9,0.3,17.7,14.935888888888888
NL-NH,2024-05-08,12.3,9.1,15.0,1.2,13.0,5.0391305555555554
NL-NH,2024-05-09,11.5,6.1,16.0,0.0,11.8,9.951208333333334
NL-NH,2024-05-10,13.7,7.2,19.1,0.0,11.8,14.083588888888888
NL-NH,2024-05-11,15.1,10.6,19.9,0.0,15.9,14.351769444444445
NL-NH,2024-05-12,18.1,12.4,24.1,0.0,20.5,15.0
NL-NH,2024-05-13,18.8,14.4,22.3,1.1,19.5,14.295411111111113
NL-NH,2024-05-14,19.7,14.8,25.2,0.4,25.3,14.974011111111112
NL-NH,2024-05-15,15.8,12.3,19.4,5.4,12.1,10.343325
NL-NH,2024-05-16,15.5,12.3,20.1,4.1,17.0,9.1341
NL-NH,2024-05-17,15.1,11.3,19.0,8.7,18.9,11.87976388888889
NL-NH,2024-05-18,17.2,11.8,22.9,2.0,9.4,15.0
NL-NH,2024-05-19,16.3,11.3,21.5,0.6,21.0,15.0
NL-NH,2024-05-20,15.4,12.4,18.5,8.6,16.6,9.857586111111111
NL-NH,2024-05-21,17.3,12.6,22.5,3.8,17.0,8.570658333333332
NL-NH,2024-05-22,15.8,13.8,18.3,20.7,26.0,12.407241666666666
NL-NH,2024-05-23,15.0,12.6,17.6,1.4,24.8,13.077358333333333
NL-NH,2024-05-24,14.7,10.5,20.1,3.3,15.2,6.731030555555555
NL-NH,2024-05-25,15.1,11.1,17.5,17.2,18.0,9.037552777777778
NL-NH,2024-05-26,15.2,10.9,19.3,6.9,21.9,8.658325
NL-NH,2024-05-27,14.0,12.0,16.3,4.3,21.3,13.119100000000001
NL-NH,2024-05-28,13.9,10.4,18.1,6.7,21.7,9.950133333333333
NL-NH,2024-05-29,14.8,12.3,16.7,29.5,23.2,13.147130555555554
NL-NH,2024-05-30,13.6,10.5,16.0,1.8,21.7,12.918688888888889
NL-NH,2024-05-31,15.1,12.6,18.9,3.7,22.5,14.136713888888888
NL-NH,2024-06-01,15.4,13.7,17.5,2.6,24.5,0.040411111111111106
NL-NH,2024-06-02,13.9,11.5,17.6,0.0,21.2,8.390941666666667
NL-NH,2024-06-03,13.4,9.4,16.2,0.1,15.2,7.647027777777778
NL-NH,2024-06-04,15.3,11.3,18.9,2.5,25.0,7.793586111111111
NL-NH,2024-06-05,12.7,10.7,14.2,2.8,27.8,14.982272222222223
NL-NH,2024-06-06,12.5,9.4,16.0,0.2,17.7,12.497283333333334
NL-NH,2024-06-07,13.0,9.0,16.6,3.3,20.7,14.766769444444446
NL-NH,2024-06-08,13.3,8.9,16.2,2.5,26.0,11.757097222222223
NL-NH,2024-06-09,12.3,8.3,15.0,0.2,28.2,12.0
NL-NH,2024-06-10,11.2,9.8,13.9,31.1,34.5,1.9661250000000001
NL-NH,2024-06-11,11.7,9.4,14.2,3.8,23.3,14.177294444444446
NL-NH,2024-06-12,11.1,8.7,13.5,3.1,21.9,13.565430555555556
NL-NH,2024-06-13,13.1,9.0,16.4,1.2,22.2,12.315413888888889
NL-NH,2024-06-14,14.7,12.7,17.1,2.1,26.6,5.056705555555555
NL-NH,2024-06-15,13.8,11.6,16.8,11.7,35.6,11.5695
NL-NH,2024-06-16,14.1,11.3,17.5,6.8,27.1,15.025158333333334
NL-NH,2024-06-17,15.1,11.5,18.2,0.4,21.6,14.977183333333333
NL-NH,2024-06-18,15.2,10.5,18.8,2.4,9.2,3.753883333333333
NL-NH,2024-06-19,14.9,11.5,18.2,2.0,16.9,15.987747222222222
NL-NH,2024-06-20,14.5,9.5,20.1,0.0,15.2,7.616255555555556
NL-NH,2024-06-21,15.5,13.1,18.7,8.0,14.1,0.6771083333333334
NL-NH,2024-06-22,15.9,12.5,18.7,0.0,21.5,15.99643611111111
NL-NH,2024-06-23,17.4,13.0,22.2,0.1,16.6,15.997641666666667
NL-NH,2024-06-24,18.4,12.0,24.3,0.0,8.2,15.930250000000001
NL-NH,2024-06-25,21.0,15.6,26.5,0.0,16.0,15.99756111111111
NL-NH,2024-06-26,22.9,17.8,27.3,0.0,13.3,15.996266666666665
NL-NH,2024-06-27,21.3,17.7,24.9,0.0,20.0,15.41363611111111
NL-NH,2024-06-28,16.7,14.3,18.3,0.1,24.2,15.935044444444445
NL-NH,2024-06-29,17.7,12.0,22.8,0.0,15.9,14.0
NL-NH,2024-06-30,16.9,14.4,19.2,0.9,17.7,10.59755
NL-NH,2024-07-01,15.0,12.6,17.1,0.7,20.7,10.345494444444444
NL-NH,2024-07-02,14.7,11.6,16.4,7.7,21.8,6.786702777777778
NL-NH,2024-07-03,13.2,9.9,16.2,8.0,17.7,5.343452777777778
NL-NH,2024-07-04,15.2,13.6,16.4,6.5,26.7,13.599541666666667
NL-NH,2024-07-05,15.6,13.8,17.4,3.5,27.2,2.2316000000000003
NL-NH,2024-07-06,15.9,13.4,18.6,12.8,41.1,10.476202777777779
NL-NH,2024-07-07,13.6,11.6,16.6,11.1,23.3,8.290330555555554
NL-NH,2024-07-08,15.5,11.8,18.9,0.7,15.7,10.694133333333333
NL-NH,2024-07-09,19.8,14.6,26.0,5.3,15.8,10.277966666666666
NL-NH,2024-07-10,18.1,15.5,20.7,1.2,24.8,12.888663888888889
NL-NH,2024-07-11,16.6,14.5,19.0,0.8,20.6,14.102086111111111
NL-NH,2024-07-12,14.5,13.1,15.9,10.1,18.4,0.10023333333333333
NL-NH,2024-07-13,14.5,13.6,15.6,7.9,25.9,5.5191388888888895
NL-NH,2024-07-14,15.8,12.9,18.8,2.0,27.1,14.90165
NL-NH,2024-07-15,18.2,12.8,24.0,2.1,12.8,11.0
NL-NH,2024-07-16,17.7,16.3,19.4,12.7,26.4,12.050927777777776
NL-NH,2024-07-17,17.1,13.9,20.4,0.0,19.8,15.156463888888888
NL-NH,2024-07-18,18.4,11.1,24.7,0.1,8.3,13.46856388888889
NL-NH,2024-07-19,22.3,16.7,27.1,0.0,11.8,14.375311111111111
NL-NH,2024-07-20,22.9,17.8,28.9,0.0,12.7,14.490458333333335
NL-NH,2024-07-21,19.5,16.7,23.7,15.8,19.1,11.361255555555555
NL-NH,2024-07-22,17.9,12.6,21.8,0.9,22.9,10.94373611111111
NL-NH,2024-07-23,18.6,16.3,21.2,3.6,21.0,12.347497222222222
NL-NH,2024-07-24,17.1,14.0,19.7,0.0,13.7,14.417002777777778
NL-NH,2024-07-25,18.0,13.5,22.4,1.7,22.0,6.2574861111111115
NL-NH,2024-07-26,18.3,14.3,20.4,4.1,19.4,8.887844444444445
NL-NH,2024-07-27,17.3,12.8,22.0,1.3,12.1,14.99441388888889
NL-NH,2024-07-28,17.9,14.5,21.1,0.0,13.7,14.9698
NL-NH,2024-07-29,19.0,12.8,24.8,0.0,11.2,14.945072222222223
NL-NH,2024-07-30,21.9,15.8,27.9,0.0,11.0,14.365594444444444
NL-NH,2024-07-31,20.7,16.6,24.8,0.0,15.0,14.34827777777778
NL-NH,2024-08-01,19.4,16.0,22.9,0.2,16.2,9.369613888888889
NL-NH,2024-08-02,19.1,14.3,23.7,0.6,9.4,14.745775
NL-NH,2024-08-03,19.9,17.7,22.3,1.9,25.1,14.083041666666666
NL-NH,2024-08-04,17.2,13.8,19.2,0.0,14.8,8.676627777777778
NL-NH,2024-08-05,18.2,13.4,22.1,0.0,16.1,14.310544444444444
NL-NH,2024-08-06,20.6,16.0,26.8,0.0,17.9,14.552030555555556
NL-NH,2024-08-07,19.1,16.6,21.1,0.7,20.6,12.17683888888889
NL-NH,2024-08-08,19.6,15.9,22.7,0.3,17.9,13.19543611111111
NL-NH,2024-08-09,19.8,16.9,22.0,5.8,33.1,10.099191666666666
NL-NH,2024-08-10,18.8,16.1,21.2,0.0,22.9,12.224408333333335
