LocationID,Date,TavgC,TminC,TmaxC,PrecipMM,WindMaxMS,SunHours
NL-NB,2023-03-10,6.6,0.2,10.6,12.6,36.1,3.5251333333333332
NL-NB,2023-03-11,1.7,-2.8,6.7,0.0,14.6,9.552561111111112
NL-NB,2023-03-12,7.2,0.6,12.0,1.1,28.5,3.2614055555555552
NL-NB,2023-03-13,12.9,9.7,16.8,3.3,39.3,7.699033333333333
NL-NB,2023-03-14,7.1,1.9,10.7,4.0,26.4,2.575486111111111
NL-NB,2023-03-15,4.2,1.2,8.2,1.4,18.0,9.889094444444444
NL-NB,2023-03-16,7.9,2.2,13.2,0.8,20.3,6.873336111111111
NL-NB,2023-03-17,11.7,7.2,17.4,0.5,15.7,7.0044611111111115
NL-NB,2023-03-18,11.8,8.6,15.1,3.7,17.8,9.973725000000002
NL-NB,2023-03-19,10.3,7.6,14.1,1.7,15.0,8.944749999999999
NL-NB,2023-03-20,7.4,4.7,9.2,3.7,19.6,0.06192222222222222
NL-NB,2023-03-21,10.8,8.2,13.9,0.4,25.5,2.0008166666666667
NL-NB,2023-03-22,10.5,9.1,11.8,3.0,29.7,0.24675
NL-NB,2023-03-23,12.5,10.4,15.0,3.9,30.0,6.593497222222222
NL-NB,2023-03-24,11.1,8.4,12.9,15.4,28.5,8.46941111111111
NL-NB,2023-03-25,9.1,8.0,10.9,4.5,40.4,9.649597222222223
NL-NB,2023-03-26,6.8,4.8,7.9,10.3,19.1,0.0
NL-NB,2023-03-27,4.1,0.9,7.6,2.2,20.9,11.50018611111111
NL-NB,2023-03-28,4.0,-1.9,9.5,1.2,17.4,7.573877777777778
NL-NB,2023-03-29,10.3,4.8,15.6,0.4,20.1,0.0375
NL-NB,2023-03-30,13.1,9.9,15.4,6.4,30.8,10.642619444444444
NL-NB,2023-03-31,10.7,9.3,13.4,11.4,28.6,2.990455555555555
NL-NB,2023-04-01,9.2,7.7,10.6,17.6,28.3,0.0
NL-NB,2023-04-02,5.9,2.4,9.2,1.0,21.4,9.048908333333333
NL-NB,2023-04-03,4.2,0.3,8.8,0.0,20.7,11.82673888888889
NL-NB,2023-04-04,3.9,-2.4,9.2,0.0,10.9,11.888883333333334
NL-NB,2023-04-05,4.3,-1.8,11.0,0.0,10.5,12.014672222222222
NL-NB,2023-04-06,5.6,1.1,8.1,5.3,18.2,0.0
NL-NB,2023-04-07,8.2,7.0,10.1,1.4,15.6,0.0
NL-NB,2023-04-08,9.2,6.2,14.0,0.2,11.0,7.772102777777778
NL-NB,2023-04-09,10.1,5.1,15.2,0.0,10.5,12.235658333333333
NL-NB,2023-04-10,11.0,6.1,16.6,8.7,23.8,5.342927777777778
NL-NB,2023-04-11,9.8,6.7,13.1,1.6,26.0,11.915272222222223
NL-NB,2023-04-12,8.7,6.8,12.3,12.7,25.7,6.728672222222222
NL-NB,2023-04-13,8.7,5.9,12.9,4.1,30.9,10.695741666666667
NL-NB,2023-04-14,8.3,1.5,14.5,0.1,14.0,12.682927777777778
NL-NB,2023-04-15,8.7,4.2,13.2,0.1,22.9,8.612472222222223
NL-NB,2023-04-16,9.2,7.4,11.1,0.9,16.0,0.11178611111111111
NL-NB,2023-04-17,10.3,6.7,14.7,0.0,17.1,6.448697222222223
NL-NB,2023-04-18,9.3,4.7,12.6,0.0,21.3,8.629513888888889
NL-NB,2023-04-19,10.8,7.8,14.1,0.0,22.5,11.0
NL-NB,2023-04-20,7.8,5.4,10.9,4.3,23.4,9.095786111111112
NL-NB,2023-04-21,11.0,5.9,16.8,2.1,19.7,10.960213888888887
NL-NB,2023-04-22,10.7,4.7,17.3,4.8,18.5,4.507236111111111
NL-NB,2023-04-23,11.4,7.9,16.4,7.9,29.4,7.316952777777778
NL-NB,2023-04-24,8.4,4.9,10.6,14.6,29.2,7.124961111111111
NL-NB,2023-04-25,6.7,3.0,10.1,1.6,19.3,12.431816666666666
NL-NB,2023-04-26,5.5,-0.3,9.6,0.0,8.0,6.644405555555556
NL-NB,2023-04-27,7.8,1.2,13.1,0.3,13.8,11.291113888888889
NL-NB,2023-04-28,11.9,7.4,16.4,8.1,23.2,2.17285
NL-NB,2023-04-29,11.2,8.0,14.9,0.4,14.3,5.909625
NL-NB,2023-04-30,11.6,5.4,16.9,0.0,13.4,12.750691666666667
NL-NB,2023-05-01,12.6,8.4,17.2,1.2,16.3,10.777002777777778
NL-NB,2023-05-02,9.5,4.6,12.9,0.1,16.1,7.774822222222222
NL-NB,2023-05-03,9.3,3.3,14.9,0.0,14.6,13.464022222222223
NL-NB,2023-05-04,14.7,6.8,21.9,0.0,18.0,13.128655555555557
NL-NB,2023-05-05,14.3,11.1,17.7,8.2,13.7,7.9915
NL-NB,2023-05-06,14.7,8.1,20.1,1.0,10.4,10.07556111111111
NL-NB,2023-05-07,14.9,11.1,20.6,8.6,10.9,3.6676777777777776
NL-NB,2023-05-08,15.2,10.8,20.3,1.2,10.5,8.393144444444445
NL-NB,2023-05-09,13.8,12.4,15.7,15.6,13.1,0.0
NL-NB,2023-05-10,13.0,10.2,16.9,7.4,15.5,7.478316666666666
NL-NB,2023-05-11,12.9,8.6,16.9,3.8,15.0,8.916602777777777
NL-NB,2023-05-12,14.9,11.4,20.0,11.2,21.2,9.687088888888889
NL-NB,2023-05-13,15.9,10.4,22.2,0.1,17.1,14.253288888888887
NL-NB,2023-05-14,15.0,9.6,20.8,0.0,13.2,10.225547222222222
NL-NB,2023-05-15,12.2,8.4,16.9,1.2,20.2,8.253572222222223
NL-NB,2023-05-16,10.6,6.4,14.2,0.1,19.8,12.174686111111113
NL-NB,2023-05-17,10.5,6.4,14.9,0.0,17.0,14.423580555555555
NL-NB,2023-05-18,10.2,4.9,14.9,0.0,12.7,11.535272222222224
NL-NB,2023-05-19,13.3,6.4,18.8,0.0,15.8,14.193877777777777
NL-NB,2023-05-20,15.3,10.2,19.6,0.0,22.9,10.467002777777777
NL-NB,2023-05-21,17.0,10.8,22.6,0.0,14.8,13.519158333333333
NL-NB,2023-05-22,17.1,12.6,21.7,1.0,18.2,13.072602777777778
NL-NB,2023-05-23,13.3,8.1,16.6,0.0,21.4,10.210233333333333
NL-NB,2023-05-24,11.0,4.6,15.6,0.4,15.5,8.145258333333333
NL-NB,2023-05-25,12.8,7.3,17.1,0.0,15.6,12.723025
NL-NB,2023-05-26,12.6,6.7,18.0,0.0,19.3,14.809444444444445
NL-NB,2023-05-27,14.5,7.1,21.6,0.0,13.5,14.832861111111113
NL-NB,2023-05-28,16.5,9.4,22.5,0.0,20.8,14.847508333333334
NL-NB,2023-05-29,13.8,9.1,18.0,0.0,19.5,14.861497222222223
NL-NB,2023-05-30,14.0,7.9,20.4,0.0,18.4,14.874819444444444
NL-NB,2023-05-31,17.6,10.3,24.2,0.0,18.8,14.88746388888889
NL-NB,2023-06-01,14.2,8.9,19.9,0.0,19.2,14.899416666666667
NL-NB,2023-06-02,13.8,10.2,17.9,0.0,17.3,10.935569444444445
NL-NB,2023-06-03,16.9,11.9,21.9,0.0,19.5,14.922427777777777
NL-NB,2023-06-04,17.5,10.0,23.5,0.0,16.4,14.931466666666667
NL-NB,2023-06-05,17.1,10.1,23.9,0.0,18.7,14.940066666666667
NL-NB,2023-06-06,18.1,10.1,25.0,0.0,15.3,13.779855555555557
NL-NB,2023-06-07,18.2,12.7,23.0,0.1,17.1,14.541541666666667
NL-NB,2023-06-08,19.9,13.1,25.9,0.2,18.8,14.962652777777778
NL-NB,2023-06-09,22.8,15.7,28.6,0.0,18.9,14.98398888888889
NL-NB,2023-06-10,24.4,17.7,29.8,0.0,17.0,14.988827777777777
NL-NB,2023-06-11,25.2,18.7,30.1,0.0,18.0,14.992797222222222
NL-NB,2023-06-12,24.4,17.5,30.0,0.0,16.8,14.068186111111112
NL-NB,2023-06-13,22.7,16.9,27.5,0.0,16.3,15.044677777777776
NL-NB,2023-06-14,21.2,15.9,25.2,0.0,17.9,15.047533333333334
NL-NB,2023-06-15,21.5,14.1,27.0,0.0,15.2,15.02501388888889
NL-NB,2023-06-16,21.5,14.6,27.0,0.0,17.1,15.075691666666666
NL-NB,2023-06-17,21.4,11.6,27.9,0.1,10.6,12.781891666666667
NL-NB,2023-06-18,22.0,17.1,26.2,0.8,14.1,3.9059194444444443
NL-NB,2023-06-19,22.2,17.4,26.8,0.0,18.6,13.9852
NL-NB,2023-06-20,23.3,18.1,31.0,6.4,18.7,11.089430555555555
NL-NB,2023-06-21,21.7,17.6,26.0,0.1,15.2,14.979905555555556
NL-NB,2023-06-22,19.8,16.5,25.8,31.7,25.0,5.699347222222222
NL-NB,2023-06-23,20.0,14.9,24.9,0.9,15.5,14.972
NL-NB,2023-06-24,21.6,15.1,27.0,0.0,9.7,15.059413888888889
NL-NB,2023-06-25,24.0,15.6,31.0,0.0,13.2,15.053972222222223
NL-NB,2023-06-26,20.4,16.0,23.0,0.2,22.2,14.307783333333333
NL-NB,2023-06-27,18.7,14.5,22.2,0.0,18.1,11.226641666666668
NL-NB,2023-06-28,18.8,14.8,23.0,1.4,11.2,1.3400222222222222
NL-NB,2023-06-29,20.1,16.4,24.0,0.9,17.4,6.360127777777778
NL-NB,2023-06-30,17.8,11.8,22.0,0.0,19.6,10.818211111111111
NL-NB,2023-07-01,18.4,17.1,20.8,3.3,26.5,2.058311111111111
NL-NB,2023-07-02,18.0,14.8,20.5,0.0,26.0,13.207325
NL-NB,2023-07-03,17.6,14.4,20.8,0.3,27.7,13.055466666666666
NL-NB,2023-07-04,17.6,14.1,21.1,7.5,22.0,10.290461111111112
NL-NB,2023-07-05,16.5,13.0,20.7,3.7,38.7,13.333244444444444
NL-NB,2023-07-06,17.1,11.6,21.6,0.9,15.1,14.855608333333334
NL-NB,2023-07-07,21.1,11.8,28.3,0.0,13.3,14.92681111111111
NL-NB,2023-07-08,25.2,16.2,33.0,0.1,13.3,14.827927777777777
NL-NB,2023-07-09,24.3,19.2,31.0,3.6,16.3,10.801763888888889
NL-NB,2023-07-10,21.3,16.0,26.4,2.3,15.0,14.750630555555555
NL-NB,2023-07-11,23.3,16.9,29.1,0.6,18.8,14.782752777777779
NL-NB,2023-07-12,19.0,15.6,22.5,2.9,24.8,14.734580555555555
NL-NB,2023-07-13,17.7,13.9,21.5,0.8,22.1,12.547411111111112
NL-NB,2023-07-14,20.3,14.1,25.5,0.1,16.6,9.462555555555555
NL-NB,2023-07-15,22.7,17.9,26.3,0.5,28.8,13.048033333333333
NL-NB,2023-07-16,19.1,16.6,22.4,1.7,31.6,13.604405555555555
NL-NB,2023-07-17,17.6,13.6,21.0,2.9,21.6,13.906725
NL-NB,2023-07-18,18.5,11.9,24.0,0.0,10.8,14.664433333333333
NL-NB,2023-07-19,18.2,14.3,22.5,2.2,20.0,13.932527777777777
NL-NB,2023-07-20,17.6,13.3,21.9,0.7,9.8,12.260569444444446
NL-NB,2023-07-21,16.3,11.6,21.6,2.5,19.7,12.196338888888889
NL-NB,2023-07-22,17.0,13.1,21.8,1.0,24.8,5.527116666666666
NL-NB,2023-07-23,18.1,15.6,21.8,3.3,32.2,3.616527777777778
NL-NB,2023-07-24,17.8,13.4,22.2,8.2,18.3,13.0
NL-NB,2023-07-25,15.1,10.3,19.2,0.3,17.8,13.888972222222224
NL-NB,2023-07-26,16.2,10.9,20.8,1.3,19.5,13.295858333333332
NL-NB,2023-07-27,17.2,14.8,19.0,14.1,26.8,0.0
NL-NB,2023-07-28,19.5,17.0,23.6,3.1,16.6,9.020783333333334
NL-NB,2023-07-29,18.8,16.1,22.4,8.5,20.9,10.105947222222223
NL-NB,2023-07-30,17.1,13.6,21.3,11.3,27.9,8.839502777777778
NL-NB,2023-07-31,17.2,15.7,19.5,20.8,34.5,0.4129055555555556
NL-NB,2023-08-01,17.3,14.6,20.1,1.8,27.1,13.831897222222223
NL-NB,2023-08-02,17.9,14.2,22.5,11.2,28.4,8.349502777777777
NL-NB,2023-08-03,16.5,13.6,19.1,21.1,33.2,6.7332527777777775
NL-NB,2023-08-04,16.5,13.1,19.9,1.7,15.0,10.984350000000001
NL-NB,2023-08-05,15.0,11.0,18.8,4.0,18.0,5.635208333333333
NL-NB,2023-08-06,14.2,12.7,15.4,10.6,25.8,0.03925833333333334
NL-NB,2023-08-07,15.1,13.1,18.2,4.1,27.2,10.788427777777777
NL-NB,2023-08-08,15.7,12.6,19.5,6.1,24.3,9.01375
NL-NB,2023-08-09,16.5,12.1,21.1,0.8,17.1,12.621094444444445
NL-NB,2023-08-10,18.0,11.5,23.2,0.0,7.0,13.59221111111111
NL-NB,2023-08-11,20.9,13.9,27.8,2.8,14.4,10.35873611111111
NL-NB,2023-08-12,20.1,17.4,22.8,6.4,17.5,9.473141666666667
NL-NB,2023-08-13,18.9,14.9,23.9,0.1,17.3,12.370094444444444
NL-NB,2023-08-14,19.9,12.6,25.8,0.0,12.6,12.338611111111112
NL-NB,2023-08-15,20.5,16.0,24.5,0.6,13.9,13.19096388888889
NL-NB,2023-08-16,19.6,15.8,23.6,0.9,16.6,11.509102777777777
NL-NB,2023-08-17,18.8,16.0,21.2,0.3,14.3,4.626883333333333
NL-NB,2023-08-18,21.6,16.9,26.8,0.0,11.3,10.599516666666668
NL-NB,2023-08-19,23.3,19.4,27.5,0.2,16.3,7.3053388888888895
NL-NB,2023-08-20,21.4,16.5,26.9,0.1,10.9,12.471969444444444
NL-NB,2023-08-21,21.2,16.7,25.8,0.0,9.8,12.385755555555557
NL-NB,2023-08-22,19.5,14.1,24.5,0.0,12.8,11.093275
NL-NB,2023-08-23,19.8,12.6,26.2,0.0,10.5,12.858672222222223
NL-NB,2023-08-24,20.6,16.0,27.1,2.2,14.6,7.33538888888889
NL-NB,2023-08-25,19.5,15.9,23.4,6.5,19.2,8.425066666666668
NL-NB,2023-08-26,16.5,12.6,20.8,0.6,23.7,12.770822222222222
NL-NB,2023-08-27,15.4,13.2,18.7,6.2,20.2,11.745988888888888
NL-NB,2023-08-28,15.2,11.5,19.6,1.6,15.2,8.28365
NL-NB,2023-08-29,15.2,10.9,19.2,0.4,11.0,10.618947222222221
NL-NB,2023-08-30,14.3,11.6,18.0,6.9,21.0,8.752441666666668
NL-NB,2023-08-31,14.7,10.7,19.4,0.6,19.0,11.372405555555556
NL-NB,2023-09-01,16.0,11.8,20.8,10.8,9.0,4.253947222222222
NL-NB,2023-09-02,18.0,12.9,22.6,0.3,8.8,11.22123888888889
NL-NB,2023-09-03,17.7,12.3,23.0,0.0,8.4,11.083675000000001
NL-NB,2023-09-04,18.8,12.8,25.2,0.0,13.3,11.916361111111112
NL-NB,2023-09-05,22.0,16.5,29.1,0.0,14.3,12.242497222222221
NL-NB,2023-09-06,22.0,15.5,29.1,0.0,10.7,12.179697222222224
NL-NB,2023-09-07,22.2,15.6,29.1,0.0,11.8,12.116722222222222
NL-NB,2023-09-08,22.5,15.6,29.9,0.0,10.5,12.001788888888889
NL-NB,2023-09-09,22.0,15.4,28.9,0.0,8.8,11.887677777777778
NL-NB,2023-09-10,24.5,18.0,31.4,0.0,9.7,11.747072222222222
NL-NB,2023-09-11,23.5,19.5,28.3,0.0,11.7,10.128050000000002
NL-NB,2023-09-12,20.3,16.4,25.0,8.7,15.5,9.27145
NL-NB,2023-09-13,17.6,12.9,20.0,1.2,17.9,10.745827777777778
NL-NB,2023-09-14,15.1,9.8,20.5,0.0,8.9,9.022497222222222
NL-NB,2023-09-15,16.5,10.5,22.9,0.0,10.2,11.077961111111112
NL-NB,2023-09-16,19.0,13.1,25.4,2.7,9.2,9.031891666666667
NL-NB,2023-09-17,20.2,16.9,24.4,5.7,15.0,8.962261111111111
NL-NB,2023-09-18,19.8,16.2,22.6,1.7,27.3,8.274341666666666
NL-NB,2023-09-19,17.2,14.4,19.8,0.0,34.7,3.7077722222222222
NL-NB,2023-09-20,19.1,16.2,21.7,0.1,28.7,3.8401527777777775
NL-NB,2023-09-21,18.1,14.2,20.7,11.6,23.0,0.0
NL-NB,2023-09-22,13.8,11.5,17.4,3.0,21.2,8.687691666666666
NL-NB,2023-09-23,13.0,10.4,16.6,0.7,21.2,9.901438888888888
NL-NB,2023-09-24,13.9,8.3,19.6,0.0,14.7,11.0
NL-NB,2023-09-25,15.8,11.9,21.4,0.0,15.0,10.959588888888888
NL-NB,2023-09-26,16.5,11.4,21.9,0.0,10.2,8.204366666666667
NL-NB,2023-09-27,17.9,11.7,23.8,0.0,15.3,9.039063888888888
NL-NB,2023-09-28,18.3,14.1,21.0,0.0,19.9,9.911222222222223
NL-NB,2023-09-29,17.5,11.8,21.2,4.6,25.8,6.331827777777778
NL-NB,2023-09-30,14.5,11.2,19.0,0.0,11.3,9.507122222222222
NL-NB,2023-10-01,17.2,11.9,23.0,0.0,14.6,10.492119444444445
NL-NB,2023-10-02,19.4,15.1,25.0,0.0,14.0,9.979455555555555
NL-NB,2023-10-03,17.1,13.3,21.7,10.1,25.8,3.6563722222222226
NL-NB,2023-10-04,14.2,11.1,17.2,0.1,20.5,6.83271111111111
NL-NB,2023-10-05,14.2,12.1,17.4,0.1,17.9,4.168641666666667
NL-NB,2023-10-06,15.0,11.1,19.1,0.0,20.5,10.23111388888889
NL-NB,2023-10-07,17.2,13.4,21.4,0.0,25.6,7.311161111111111
NL-NB,2023-10-08,16.7,14.0,21.1,0.0,14.1,6.369355555555556
NL-NB,2023-10-09,16.3,12.9,20.7,0.2,15.2,4.457666666666666
NL-NB,2023-10-10,17.0,11.9,22.5,0.0,18.9,9.433280555555555
NL-NB,2023-10-11,18.2,14.9,21.5,3.6,24.0,7.543305555555556
NL-NB,2023-10-12,16.8,15.2,18.5,6.0,20.2,0.2251138888888889
NL-NB,2023-10-13,19.6,17.1,23.8,10.0,31.8,4.801861111111111
NL-NB,2023-10-14,12.3,7.3,16.5,10.9,26.3,9.124277777777777
NL-NB,2023-10-15,7.8,4.5,10.9,1.3,16.9,9.189227777777779
NL-NB,2023-10-16,7.5,3.0,12.5,0.0,8.8,6.013025
NL-NB,2023-10-17,8.9,6.4,12.9,0.0,17.4,8.026269444444445
NL-NB,2023-10-18,10.4,6.5,14.4,7.7,20.4,7.0
NL-NB,2023-10-19,15.5,12.9,19.8,2.1,19.6,4.492177777777778
NL-NB,2023-10-20,13.9,12.5,15.1,15.5,19.9,0.17919444444444446
NL-NB,2023-10-21,13.8,12.0,15.6,0.3,31.8,7.0
NL-NB,2023-10-22,12.3,9.9,14.4,5.0,28.7,5.581666666666667
NL-NB,2023-10-23,10.6,5.9,14.1,6.9,18.9,5.0496388888888895
NL-NB,2023-10-24,11.5,9.3,13.4,2.2,18.8,3.873177777777778
NL-NB,2023-10-25,10.0,8.3,11.4,12.6,19.2,0.0
NL-NB,2023-10-26,9.6,7.2,12.6,0.0,10.5,3.3929
NL-NB,2023-10-27,10.2,8.5,12.8,12.3,18.7,0.0
NL-NB,2023-10-28,11.4,8.8,14.4,5.0,24.2,7.718141666666667
NL-NB,2023-10-29,13.6,12.2,16.1,2.4,30.8,7.325213888888889
NL-NB,2023-10-30,12.3,10.4,14.9,7.0,21.2,3.190841666666667
NL-NB,2023-10-31,10.4,8.6,13.1,3.9,19.0,6.896522222222222
NL-NB,2023-11-01,12.3,10.1,15.3,6.6,25.9,2.029830555555556
NL-NB,2023-11-02,11.8,9.2,14.3,6.2,46.1,7.227416666666667
NL-NB,2023-11-03,8.9,7.3,11.4,1.7,30.0,4.1057999999999995
NL-NB,2023-11-04,9.3,7.1,10.4,3.3,26.2,0.2889638888888889
NL-NB,2023-11-05,10.0,8.6,11.1,4.1,28.7,4.507977777777778
NL-NB,2023-11-06,9.6,8.2,11.9,0.3,31.9,8.049905555555556
NL-NB,2023-11-07,8.8,6.9,11.1,0.6,24.7,6.068488888888889
NL-NB,2023-11-08,9.2,7.2,11.2,4.6,32.4,4.855380555555556
NL-NB,2023-11-09,9.9,7.3,11.7,6.3,26.7,4.410380555555556
NL-NB,2023-11-10,7.6,6.6,8.6,4.5,25.9,1.0
NL-NB,2023-11-11,6.6,4.4,9.6,0.3,18.9,7.689258333333334
NL-NB,2023-11-12,5.8,2.8,9.1,0.0,10.9,4.122630555555555
NL-NB,2023-11-13,10.4,5.8,14.6,12.6,31.7,0.0
NL-NB,2023-11-14,11.0,9.4,13.1,16.4,29.6,3.0
NL-NB,2023-11-15,9.7,8.0,11.3,1.6,23.5,6.085847222222222
NL-NB,2023-11-16,6.8,5.2,8.4,0.8,18.7,0.037455555555555554
NL-NB,2023-11-17,5.0,3.0,9.0,0.0,9.0,5.3166722222222225
NL-NB,2023-11-18,7.4,3.7,12.2,10.0,24.5,0.0
NL-NB,2023-11-19,11.9,10.9,13.3,4.4,29.3,7.243083333333333
NL-NB,2023-11-20,9.3,3.8,11.4,0.8,25.3,5.121286111111111
NL-NB,2023-11-21,6.5,3.0,10.4,0.8,16.5,1.8436416666666666
NL-NB,2023-11-22,3.3,-0.6,6.2,0.1,18.1,4.327613888888889
NL-NB,2023-11-23,10.0,6.6,12.3,2.2,27.2,0.0
NL-NB,2023-11-24,6.1,4.4,10.4,3.3,25.2,2.5877861111111113
NL-NB,2023-11-25,4.5,2.5,7.2,2.2,20.7,6.955927777777778
NL-NB,2023-11-26,4.4,1.6,6.3,1.7,16.1,0.0
NL-NB,2023-11-27,4.5,1.5,6.0,24.2,24.3,0.0
NL-NB,2023-11-28,0.9,-0.9,3.1,1.2,22.4,5.9291583333333335
NL-NB,2023-11-29,1.3,-3.0,4.8,2.5,21.9,4.272063888888889
NL-NB,2023-11-30,-0.5,-3.3,1.5,0.0,7.7,3.270611111111111
NL-NB,2023-12-01,-0.7,-2.5,0.6,0.0,11.8,0.0
NL-NB,2023-12-02,-2.6,-5.6,0.9,0.0,14.0,6.783913888888889
NL-NB,2023-12-03,0.5,-2.2,2.5,2.7,18.3,2.6981555555555556
NL-NB,2023-12-04,3.0,2.2,4.3,4.5,18.6,0.0
NL-NB,2023-12-05,3.2,1.5,4.6,2.0,14.1,0.049813888888888894
NL-NB,2023-12-06,2.8,0.1,6.2,0.1,13.7,5.913825
NL-NB,2023-12-07,1.0,-1.6,4.0,0.0,18.3,6.3201583333333335
NL-NB,2023-12-08,5.7,2.3,8.4,2.0,17.0,0.52505
NL-NB,2023-12-09,7.7,5.8,10.8,6.5,28.9,0.0
NL-NB,2023-12-10,9.4,8.0,10.9,3.5,36.1,4.222063888888889
NL-NB,2023-12-11,9.0,5.9,10.4,2.2,32.4,2.0
NL-NB,2023-12-12,7.7,4.3,11.1,3.3,16.8,2.0
NL-NB,2023-12-13,7.1,4.2,8.8,4.0,15.7,0.012169444444444445
NL-NB,2023-12-14,5.2,3.7,6.8,0.0,15.1,0.049633333333333335
NL-NB,2023-12-15,6.0,3.6,9.1,0.0,13.0,6.344327777777778
NL-NB,2023-12-16,6.4,3.0,9.1,0.0,18.2,1.6290833333333332
NL-NB,2023-12-17,7.7,4.5,9.3,0.0,19.6,3.7709722222222224
NL-NB,2023-12-18,4.8,3.8,5.9,0.0,20.5,0.0
NL-NB,2023-12-19,6.7,5.1,7.9,8.1,25.0,0.0
NL-NB,2023-12-20,6.8,5.2,8.8,2.1,26.1,0.0
NL-NB,2023-12-21,9.0,6.6,11.1,9.7,37.9,1.0
NL-NB,2023-12-22,7.7,6.2,9.5,4.8,32.0,0.0
NL-NB,2023-12-23,8.7,7.2,10.1,4.0,30.3,0.0
NL-NB,2023-12-24,10.5,8.4,11.9,10.1,30.4,0.0
NL-NB,2023-12-25,11.1,10.4,11.8,13.4,31.4,0.0
NL-NB,2023-12-26,8.6,4.8,11.1,3.2,29.9,5.947252777777778
NL-NB,2023-12-27,7.9,4.2,10.2,2.8,28.8,0.0
NL-NB,2023-12-28,9.9,9.2,11.0,0.0,30.7,3.733552777777778
NL-NB,2023-12-29,9.6,7.8,10.8,9.2,31.8,1.2137
NL-NB,2023-12-30,7.9,6.1,10.2,0.0,22.9,4.966888888888889
NL-NB,2023-12-31,9.0,8.1,10.9,2.4,31.9,2.8303833333333333
NL-NB,2024-01-01,7.1,6.0,8.4,3.2,31.5,5.199366666666667
NL-NB,2024-01-02,10.1,7.2,11.9,19.3,36.3,0.0
NL-NB,2024-01-03,8.7,7.6,9.8,9.7,35.0,1.4784249999999999
NL-NB,2024-01-04,7.3,5.8,8.1,4.5,22.0,1.6520027777777777
NL-NB,2024-01-05,7.2,6.2,8.6,3.0,30.3,0.0
NL-NB,2024-01-06,3.8,1.9,6.1,0.4,13.8,0.0
NL-NB,2024-01-07,-0.1,-3.7,1.4,0.2,20.6,2.001725
NL-NB,2024-01-08,-2.8,-4.6,-0.3,0.1,23.7,3.013388888888889
NL-NB,2024-01-09,-4.0,-5.8,-1.1,0.0,20.3,6.7007
NL-NB,2024-01-10,-3.7,-5.7,-0.3,0.0,14.8,6.633461111111111
NL-NB,2024-01-11,-3.0,-6.5,0.2,0.0,10.0,6.645877777777778
NL-NB,2024-01-12,1.0,-1.2,3.5,0.0,7.6,1.4241583333333334
NL-NB,2024-01-13,2.4,1.5,4.2,0.1,18.1,0.0
NL-NB,2024-01-14,1.1,0.1,2.0,2.2,20.8,0.0
NL-NB,2024-01-15,1.0,-0.4,2.7,3.0,23.7,3.0923805555555557
NL-NB,2024-01-16,-1.0,-3.0,1.3,0.8,16.0,4.503038888888889
NL-NB,2024-01-17,-2.3,-3.8,-0.2,1.1,12.4,0.0
NL-NB,2024-01-18,-1.2,-4.0,3.5,0.0,15.0,7.127249999999999
NL-NB,2024-01-19,-0.9,-3.2,3.2,0.0,15.7,7.179788888888889
NL-NB,2024-01-20,-2.3,-4.0,-0.6,0.0,17.2,7.231752777777778
NL-NB,2024-01-21,3.2,-1.4,7.1,0.0,33.6,1.0
NL-NB,2024-01-22,9.0,6.6,10.8,6.3,40.9,3.776536111111111
NL-NB,2024-01-23,7.1,3.8,11.9,3.3,32.2,3.8682250000000002
NL-NB,2024-01-24,10.3,7.4,12.9,1.7,38.2,5.8792333333333335
NL-NB,2024-01-25,6.4,2.3,9.5,1.0,16.9,0.5076944444444444
NL-NB,2024-01-26,8.0,2.2,10.8,3.6,33.5,3.954747222222222
NL-NB,2024-01-27,2.5,0.1,7.3,0.0,13.4,7.4561222222222225
NL-NB,2024-01-28,3.5,-2.0,10.9,0.0,14.0,7.681994444444444
NL-NB,2024-01-29,7.4,4.4,11.8,0.0,13.1,6.596761111111111
NL-NB,2024-01-30,8.9,6.8,11.9,0.1,24.0,2.0
NL-NB,2024-01-31,6.2,5.0,8.0,0.0,23.1,2.3085222222222224
NL-NB,2024-02-01,6.5,2.5,9.0,4.0,24.0,7.844227777777778
NL-NB,2024-02-02,6.6,3.0,9.2,0.0,23.9,1.0058277777777778
NL-NB,2024-02-03,9.6,8.2,10.9,0.7,21.6,0.0
NL-NB,2024-02-04,10.2,9.7,10.9,4.5,27.6,0.0
NL-NB,2024-02-05,9.2,7.6,11.3,0.3,33.6,5.229625
NL-NB,2024-02-06,9.7,8.6,10.9,1.9,31.9,0.0
NL-NB,2024-02-07,5.2,0.4,9.9,15.3,29.6,0.0
NL-NB,2024-02-08,4.1,-0.1,10.6,14.2,21.3,0.0
NL-NB,2024-02-09,10.9,9.7,13.4,9.6,27.0,7.135713888888889
NL-NB,2024-02-10,9.8,7.2,12.9,2.8,15.3,4.8456777777777775
NL-NB,2024-02-11,8.6,5.7,10.4,3.1,18.3,2.0
NL-NB,2024-02-12,6.0,2.8,9.0,1.8,16.3,6.563608333333334
NL-NB,2024-02-13,5.8,2.2,9.6,0.4,21.2,6.218647222222223
NL-NB,2024-02-14,10.5,8.4,12.1,6.8,23.8,0.06749444444444444
NL-NB,2024-02-15,12.7,10.6,16.3,4.0,16.9,5.133052777777778
NL-NB,2024-02-16,11.6,8.1,14.4,2.5,23.7,0.4415972222222222
